icao24,callsign,origin_country,longitude,latitude,baro_altitude,true_track,velocity_kmh,origin_country
a0311d,DAL2958 ,United States,-85.7835,42.824,10972.8,279.96,631.8000000000001,United States
0d11b0,XAMLF   ,Mexico,-98.6297,24.7711,11620.5,292.59,776.268,Mexico
0d0abd,AMX609  ,Mexico,-97.81,22.8584,10972.8,184.92,842.076,Mexico
ab76ac,PXT838  ,United States,-119.2432,35.5579,11582.4,313.47,686.4480000000001,United States
aa56f8,UAL331  ,United States,-98.0975,40.8782,10668.0,80.06,1051.056,United States
0c4157,HI1065  ,Dominican Republic,-65.9434,18.4946,1577.34,48.81,472.5,Dominican Republic
c04893,CGBMO   ,Canada,-124.3807,49.3306,91.44,308.93,123.804,Canada
aa56f7,UAL1858 ,United States,-118.4428,33.9334,495.3,262.69,349.164,United States
0d0abf,VOI3190 ,Mexico,-115.525,31.3998,10104.12,133.44,867.24,Mexico
ae0175,SWIFT95 ,United States,-71.1552,41.5961,1135.38,302.04,373.572,United States
a94b05,UAL446  ,United States,-95.5442,40.4218,7924.8,266.73,745.704,United States
0c414b,        ,Dominican Republic,-71.9656,18.5286,11582.4,279.13,572.112,Dominican Republic
a8a82f,QXE2117 ,United States,-107.4917,42.5516,10668.0,121.97,871.02,United States
a94b08,UAL1646 ,United States,-77.6307,34.1088,10972.8,190.37,926.316,United States
ae0178,SPAR750 ,United States,-80.967,28.1815,1242.06,143.08,447.084,United States
a39d11,UCA4360 ,United States,-77.4374,40.6662,7010.4,0.86,740.8800000000001,United States
aaf60a,SKW6399 ,United States,-97.1883,32.7644,3665.22,43.61,539.712,United States
a30735,N29435  ,United States,-86.128,34.9454,2400.3,348.13,297.108,United States
a08acb,RPA4413 ,United States,-87.5411,42.0057,1249.68,258.64,385.38,United States
a29748,SWA2014 ,United States,-78.7761,35.8818,106.68,225.3,252.75599999999997,United States
a1775f,DAL951  ,United States,-116.9895,34.7667,9966.96,54.61,1004.1120000000001,United States
ae0181,COUGR56 ,United States,-96.7621,40.9545,960.12,183.58,385.95599999999996,United States
e80207,ARE4172 ,Chile,-73.6028,5.9839,7010.4,29.19,706.392,Chile
a8a847,RPA9947 ,United States,-84.6615,40.0729,4579.62,67.33,744.66,United States
ad690d,N963U   ,United States,-116.4883,33.8079,198.12,323.04,243.35999999999999,United States
a928da,N69F    ,United States,-73.8478,40.6699,152.4,289.04,221.4,United States
a70b4d,N553HP  ,United States,-121.2101,37.456,1348.74,338.71,306.108,United States
e80204,ARE4078 ,Chile,-74.1518,4.7133,2461.26,126.94,308.15999999999997,Chile
aaf624,EJM805  ,United States,-77.8578,34.6105,14325.6,219.7,864.072,United States
8014a4,IGO5153 ,India,75.181,20.0766,10668.0,16.29,937.6920000000001,India
aa3d45,N759UL  ,United States,-113.289,37.3137,1767.84,34.67,240.94800000000004,United States
aa07f9,UAL294  ,United States,-107.3933,32.7298,10957.56,189.72,680.184,United States
c0482a,ROU1673 ,Canada,-79.603,43.6714,182.88,226.55,193.89600000000002,Canada
a65426,N507CC  ,United States,-84.3201,33.5308,251.46,248.81,97.344,United States
4aca9a,NOZ9311 ,Sweden,-9.2218,40.6528,10668.0,201.39,918.936,Sweden
a4bdd5,N4040   ,United States,-121.6459,37.691,914.4,272.98,178.02,United States
a0e1e8,EJA156  ,United States,-103.2578,42.1911,13723.62,83.75,1037.736,United States
c03517,WJA1140 ,Canada,-82.2785,31.1253,11582.4,184.19,911.772,Canada
a3ed5a,N352MM  ,United States,-78.7016,34.4626,2225.04,29.62,325.98,United States
a2d44b,OXF9832 ,United States,-111.5575,33.38,784.86,296.17,239.36399999999998,United States
ad071d,PDT5991 ,United States,-81.6977,35.1844,4663.44,267.55,606.168,United States
ac34a0,FDX9022 ,United States,-111.5613,50.2576,11887.2,131.67,924.804,United States
3b7b9a,DRAGONC ,France,4.3694,43.7625,487.68,181.8,294.624,France
8014b3,IGO6204 ,India,76.7304,30.2826,2171.7,42.89,533.34,India
a1c78a,N21339  ,United States,-74.6008,39.5,228.6,216.67,108.53999999999999,United States
a63a0f,N500BF  ,United States,-90.3448,37.691,11887.2,101.29,1097.2440000000001,United States
4a09b2,AEZ41GR ,Romania,12.2571,41.8565,167.64,161.98,245.412,Romania
c0481c,ROU1995 ,Canada,-70.9807,45.4297,9540.24,86.06,970.884,Canada
a40d59,N360LU  ,United States,-87.6096,41.2099,1706.88,89.3,301.896,United States
aa9dab,WMU78   ,United States,-85.2238,42.335,556.26,162.54,172.8,United States
e0b215,ARG1372 ,Argentina,-82.0786,13.1687,12192.0,327.87,828.828,Argentina
a2d446,OXF9864 ,United States,-111.2126,32.6603,2217.42,164.86,163.07999999999998,United States
8a0490,BTK6288 ,Indonesia,114.3313,-5.9179,10660.38,82.05,817.1640000000001,Indonesia
a8dd00,N670PC  ,United States,-116.8683,33.0616,662.94,206.95,122.58,United States
accd13,AAL2596 ,United States,-64.0408,17.425,9989.82,94.04,972.864,United States
a02a79,N11GJ   ,United States,-79.1327,38.4615,11559.54,240.7,745.452,United States
ad072a,DAL2333 ,United States,-81.8175,36.9103,10066.02,355.11,760.248,United States
393322,AFR41CM ,France,0.6921,46.1595,9144.0,354.58,842.724,France
a6a429,N527NP  ,United States,-80.2002,26.1957,83.82,83.71,236.62800000000001,United States
accd10,ASA289  ,United States,-103.1062,38.11,10363.2,257.03,651.852,United States
a3a4ed,ENY3800 ,United States,-97.1647,33.0223,1790.7,0.69,461.1960000000001,United States
a69aac,N52438  ,United States,-76.6298,36.7121,1066.8,49.62,211.536,United States
4aca83,NSZ2877 ,Sweden,12.124,52.742,11277.6,30.38,897.3000000000001,Sweden
4aca86,NSZ4528 ,Sweden,-4.7427,37.4323,10972.8,22.6,862.5960000000001,Sweden
8a047a,GIA878  ,Indonesia,114.112,3.7442,11887.2,33.44,823.392,Indonesia
4aca89,NSZ4624 ,Sweden,31.2267,30.2428,10972.8,316.85,728.4960000000001,Sweden
800da0,AIC2733 ,India,71.8897,18.4685,7322.82,264.82,533.7,India
a7d732,N604MD  ,United States,-83.2848,35.2526,2255.52,255.56,252.43200000000002,United States
a0a798,N141NE  ,United States,-71.1868,41.9954,68.58,303.21,121.75200000000001,United States
a0f4f6,DAL531  ,United States,-102.7821,36.5636,10363.2,294.29,729.432,United States
a2845b,SKW3927 ,United States,-92.485,42.282,9753.6,331.88,640.476,United States
a02a83,N11GU   ,United States,-88.2363,30.8678,12192.0,280.67,680.328,United States
ab14d9,DAL728  ,United States,-89.9819,43.9263,9753.6,292.91,675.576,United States
a21abf,N2347X  ,United States,-104.7955,40.3074,2324.1,45.97,231.84000000000003,United States
a91700,NKS151  ,United States,-81.6437,29.2821,10660.38,343.97,711.036,United States
c81d82,ANZ283  ,New Zealand,151.7182,-27.2133,11277.6,121.47,1007.532,New Zealand
c02207,WJA2931 ,Canada,-81.0272,33.2796,11277.6,11.23,742.032,Canada
c04850,JZA7110 ,Canada,-79.2413,43.6901,4114.8,47.48,545.292,Canada
c04852,        ,Canada,-114.106,36.4721,5608.32,232.42,567.864,Canada
a65454,DAL1081 ,United States,-118.5072,33.8671,2926.08,52.79,560.4119999999999,United States
e4809f,PRVDR   ,Brazil,-48.4244,-20.2797,13716.0,167.26,932.2920000000001,Brazil
a39100,DAL1038 ,United States,-79.1361,29.0209,10363.2,189.13,898.488,United States
ad67ab,N963DW  ,United States,-102.2318,35.7903,10668.0,119.43,746.352,United States
4aca94,NSZ5023 ,Sweden,11.1078,60.2795,1082.04,350.94,388.188,Sweden
a39d51,JCM332  ,United States,-84.7975,34.4345,8549.64,320.73,787.032,United States
4aca96,NSZ8PV  ,Sweden,-8.4631,38.9886,10972.8,34.59,818.856,Sweden
a3ed96,WSN8    ,United States,-112.8168,35.8572,7620.0,94.76,691.3439999999999,United States
4aca99,NSZ5708 ,Sweden,-9.1046,35.5726,10363.2,43.24,851.616,Sweden
800db0,AIC1804 ,India,74.8558,25.9239,10660.38,20.62,983.4480000000001,India
a78754,N5841W  ,United States,-89.3069,35.5218,731.52,184.88,152.424,United States
4aca8b,NOZ1TD  ,Sweden,-8.2852,33.973,12192.0,40.44,905.148,Sweden
aaf4d0,N805DW  ,United States,-101.3199,35.4634,12184.38,272.31,643.176,United States
4aca8d,NSZ4121 ,Sweden,12.3209,59.972,5814.06,266.27,597.6,Sweden
ac47de,SWA1988 ,United States,-85.8749,36.5271,4221.48,239.62,596.8439999999999,United States
a857c9,N637AM  ,United States,-71.2336,41.6465,5486.4,298.02,587.4119999999999,United States
ab7781,EJA838  ,United States,-98.4297,35.6589,4640.58,103.59,756.432,United States
344495,GES381L ,Spain,-1.0817,41.4904,10073.64,250.79,692.316,Spain
a3f401,DAL2999 ,United States,-84.4503,33.6495,327.66,90.36,292.608,United States
a3ed0f,EJM352  ,United States,-93.0573,41.5777,11887.2,81.93,1028.808,United States
ab6458,JRE833  ,United States,-82.3731,27.3588,861.06,174.17,346.24800000000005,United States
a39173,JTL329  ,United States,-94.6013,32.5363,8168.64,108.15,945.252,United States
a27197,ATN4304 ,United States,-119.549,38.6465,9982.2,81.35,923.5440000000001,United States
a40164,N35712  ,United States,-78.6212,34.8686,579.12,253.84,133.056,United States
a52d10,N4321J  ,United States,-84.8362,33.3773,746.76,139.76,157.68,United States
c07071,PSC386  ,Canada,-70.4002,47.0172,5745.48,55.53,530.136,Canada
ad9d42,N9767F  ,United States,-72.8553,40.9598,259.08,347.94,195.048,United States
ad54c0,N9580J  ,United States,-104.7181,38.8126,1889.76,270.0,24.084000000000003,United States
8014dc,IGO735Y ,India,72.9758,19.6446,10058.4,358.61,839.196,India
8014dd,AIC2383 ,India,86.222,19.8472,10363.2,314.91,860.4,India
8014da,AIC2642 ,India,73.3084,18.3327,5181.6,336.99,507.024,India
3c5eee,EWG7V   ,Germany,18.9785,47.7478,11277.6,115.2,835.092,Germany
8014db,AIC2838 ,India,77.2417,28.1951,2583.18,8.41,481.14000000000004,India
a9fbf3,N742WG  ,United States,-81.4474,28.9301,411.48,251.82,267.04800000000006,United States
ae6dad,EVAL75  ,United States,-87.3668,45.2331,5760.72,358.67,400.14000000000004,United States
471f8f,WMT3163 ,Hungary,5.4978,42.5154,10355.58,48.65,885.744,Hungary
3d72b4,DFPRO   ,Germany,8.19,50.821,5181.6,148.45,523.764,Germany
471f8e,WMT8DX  ,Hungary,6.7982,52.3531,10965.18,285.73,744.624,Hungary
4400f3,EJU82KG ,Austria,8.513,44.4639,6438.9,35.75,855.792,Austria
8014f3,AIC2791 ,India,76.125,10.4568,2362.2,165.47,420.876,India
a45aee,N38WJ   ,United States,-86.8122,39.6957,632.46,180.93,227.80800000000002,United States
a9527f,N70CZ   ,United States,-95.3406,36.8182,10782.3,122.41,715.176,United States
a2c163,N277KE  ,United States,-107.8203,36.7845,11285.22,80.99,1005.0840000000001,United States
a40d8d,DAL2476 ,United States,-78.8074,39.8734,9753.6,298.48,695.268,United States
ae2731,C2706   ,United States,-81.9384,30.2351,861.06,185.51,308.84400000000005,United States
ab5d80,EJA831  ,United States,-78.5156,31.8497,12192.0,196.33,908.964,United States
c81179,ZKTEC   ,New Zealand,175.1014,-40.4505,1935.48,238.5,201.996,New Zealand
49530a,TAP201  ,Portugal,-63.475,42.8719,10363.2,265.93,703.692,Portugal
ac7125,N900WE  ,United States,-81.1843,31.3992,2484.12,210.96,215.964,United States
ac7115,N900VP  ,United States,-78.502,26.4746,8907.78,123.93,962.0640000000001,United States
aa929c,TCN780  ,United States,-102.4106,37.0349,13685.52,107.95,1045.44,United States
ad0766,N939DC  ,United States,-98.1269,27.4965,3710.94,352.29,469.08000000000004,United States
e492aa,AZU4056 ,Brazil,-56.7708,-9.4486,10972.8,329.02,859.788,Brazil
471f9e,WZZ399  ,Hungary,23.2918,42.7039,1036.32,94.5,235.94400000000002,Hungary
aadae3,EJA799  ,United States,-116.6181,34.0029,3421.38,100.82,592.056,United States
ae0106,FATE90  ,United States,-99.1338,33.9516,5448.3,285.27,520.272,United States
a94b72,UAL780  ,United States,-97.3984,39.548,10058.4,79.33,1010.1239999999999,United States
a5f7aa,N484CC  ,United States,-82.2757,28.9577,2316.48,255.96,213.804,United States
8014c4,AIC2249 ,India,54.8553,25.191,9761.22,282.39,750.888,India
343141,IBS1671 ,Spain,1.8749,39.3896,3253.74,80.83,592.812,Spain
516097,MNE401  ,Montenegro,22.5212,43.3759,10972.8,272.59,737.856,Montenegro
c0480c,BGBHJ   ,Canada,-123.3889,48.4178,15.24,19.29,156.96,Canada
471f81,WMT4BJ  ,Hungary,18.1039,46.3236,11582.4,264.29,725.868,Hungary
495305,TAP863Y ,Portugal,5.3307,43.2313,10668.0,243.9,707.328,Portugal
495309,TAP231P ,Portugal,-68.7487,40.9756,10980.42,263.32,716.0400000000001,Portugal
485990,KLM7925 ,Kingdom of the Netherlands,7.1383,51.9403,3048.0,57.65,328.824,Kingdom of the Netherlands
ac1ad7,SWA936  ,United States,-88.0806,41.3676,9806.94,184.65,845.424,United States
abfac6,SWA569  ,United States,-96.9461,30.3332,5791.2,99.14,757.836,United States
a33afa,SKW3876 ,United States,-99.6625,31.4148,9601.2,129.19,943.8120000000001,United States
8014bc,IGO1421 ,India,56.3598,25.0752,3703.32,303.08,627.7320000000001,India
c04826,ROU1527 ,Canada,-70.5177,45.7019,9136.38,263.73,711.72,Canada
471f6d,WMT1AN  ,Hungary,8.7113,41.0697,10668.0,252.26,729.1800000000001,Hungary
48597e,TRA35G  ,Kingdom of the Netherlands,8.007,49.2002,11277.6,140.91,851.832,Kingdom of the Netherlands
3b7b88,DRAGO34 ,France,4.0565,43.5352,449.58,304.41,163.872,France
471f6e,WMT942  ,Hungary,25.5103,47.4969,6492.24,255.05,645.984,Hungary
ace74e,SKW5912 ,United States,-90.4292,42.524,9006.84,90.73,1013.1120000000001,United States
a58dd1,N457TL  ,United States,-112.3548,41.0511,2118.36,220.01,195.876,United States
a12921,N174ME  ,United States,-89.7574,30.1841,701.04,258.18,162.72000000000003,United States
a39d95,DAL530  ,United States,-95.7083,36.9536,9151.62,298.44,758.2320000000001,United States
a58dbb,N457SP  ,United States,-97.051,44.5894,1485.9,15.71,184.68,United States
4520f9,BCS235P ,Bulgaria,16.6092,50.1251,7719.06,114.77,791.352,Bulgaria
e492a6,AZU2863 ,Brazil,-47.7697,-23.7202,8770.62,41.49,813.456,Brazil
4400ff,JVW119  ,Austria,-0.9499,51.3953,2278.38,113.66,392.256,Austria
a53436,RPA4632 ,United States,-80.5949,32.8544,8839.2,27.88,792.0,United States
acd436,N9258J  ,United States,-85.8911,39.5334,929.64,0.0,235.188,United States
a2ba3f,N275ND  ,United States,-71.1827,42.2051,152.4,355.6,144.9,United States
acba20,N919WT  ,United States,-86.6479,36.0536,13106.4,159.79,890.028,United States
471f69,WZZ48SX ,Hungary,11.6867,47.6908,5798.82,295.38,561.672,Hungary
aa0909,ENY3730 ,United States,-87.7653,42.0917,2377.44,269.11,238.93200000000002,United States
3c6745,DLH194  ,Germany,13.5387,52.3621,129.54,248.75,250.38,Germany
4a2022,ISR890  ,Romania,39.5099,39.394,9753.6,193.22,818.028,Romania
3c6744,DLH33U  ,Germany,16.5943,48.0816,236.22,345.42,235.368,Germany
440cff,EJU19UE ,Austria,6.347,45.3785,5814.06,260.18,586.404,Austria
aae267,RVJ800  ,United States,-74.3116,40.9313,548.64,184.79,288.072,United States
3c6747,DLH11W  ,Germany,6.6084,49.7283,7406.64,70.58,779.616,Germany
408086,TOM6NX  ,United Kingdom,-9.4752,45.6386,11277.6,359.41,716.76,United Kingdom
34310d,BCS1683 ,Spain,5.3843,43.4993,3726.18,95.54,614.0160000000001,Spain
471f64,WMT5KE  ,Hungary,17.847,43.7226,10668.0,150.57,795.276,Hungary
471f65,WMT595  ,Hungary,18.8314,51.5589,10347.96,326.64,791.568,Hungary
a0dc17,N1545E  ,United States,-85.1538,33.6629,502.92,267.9,151.95600000000002,United States
ada557,N979CS  ,United States,-70.539,42.1299,845.82,204.29,333.216,United States
471f62,WMT8080 ,Hungary,-3.1862,40.3087,2263.14,267.41,574.704,Hungary
471f63,WMT8N   ,Hungary,26.2191,44.591,1135.38,58.32,380.84400000000005,Hungary
a94ae3,UAL2207 ,United States,-89.9378,39.4756,8229.6,5.78,882.3240000000001,United States
a9044c,N680MB  ,United States,-84.1808,38.6826,10157.46,355.0,700.884,United States
a88d88,N650JF  ,United States,-97.2891,32.5746,11887.2,138.0,927.1440000000001,United States
a94ae5,UAL2212 ,United States,-80.1088,25.9196,3390.9,193.15,553.464,United States
acd2d3,EDV4995 ,United States,-91.9457,36.6806,10668.0,124.78,944.784,United States
a99a52,FFT3565 ,United States,-89.6587,42.5397,9753.6,270.5,631.548,United States
abb2d5,DAL787  ,United States,-103.2425,43.6292,9753.6,304.4,783.3960000000001,United States
4400c8,EJU64QD ,Austria,12.8796,50.438,11277.6,1.62,854.1,Austria
a8f77c,UAL981  ,United States,-82.8515,44.094,11590.02,258.14,685.044,United States
a7b133,JIA5350 ,United States,-74.6473,45.0854,3604.26,53.34,614.124,United States
344446,AEA37UJ ,Spain,2.5492,40.2546,5775.96,156.3,645.192,Spain
ac358e,EJA886  ,United States,-86.3551,36.3126,1424.94,242.91,455.54400000000004,United States
a1bfb2,UAL571  ,United States,-92.4303,31.29,10972.8,241.16,752.616,United States
471f77,WMT751A ,Hungary,24.0279,38.0361,731.52,217.09,285.588,Hungary
accbbe,CXK696  ,United States,-94.8006,30.288,883.92,55.01,203.472,United States
a951d6,N7WF    ,United States,-102.5479,34.3693,12192.0,270.64,659.34,United States
0d0b67,AMX451  ,Mexico,-95.2393,20.7607,11277.6,71.68,842.76,Mexico
471f71,WMT3EC  ,Hungary,22.7451,44.316,10972.8,268.23,718.92,Hungary
ada549,N979CC  ,United States,-81.6322,41.4557,708.66,9.54,234.75599999999997,United States
a831be,N627RJ  ,United States,-80.2289,32.4183,8831.58,41.41,627.192,United States
a76151,N575DK  ,United States,-96.8201,37.741,1432.56,9.4,260.928,United States
471f75,WMT484  ,Hungary,24.49,45.3073,9547.86,289.0,767.8439999999999,Hungary
3c674a,DLH981  ,Germany,-2.4928,53.3653,10904.22,93.43,836.748,Germany
a28fc4,VJA264  ,United States,-80.3401,26.7827,1120.14,252.29,371.34000000000003,United States
a9043c,N680LL  ,United States,-122.2446,38.1713,3345.18,114.21,605.124,United States
a21c18,N235LL  ,United States,-82.8004,39.7316,746.76,77.35,279.036,United States
a35605,DAL2770 ,United States,-83.1873,28.4382,5090.16,155.44,828.7560000000001,United States
e48043,TAM3918 ,Brazil,-45.5098,-23.5789,7620.0,80.98,755.712,Brazil
c02cfc,WJA2679 ,Canada,-78.7048,32.7934,10972.8,323.19,717.0840000000001,Canada
a16ff1,DAL386  ,United States,-93.3756,42.5024,11277.6,92.03,1047.024,United States
adfee0,QUESO28 ,United States,-86.6832,35.5718,7924.8,259.7,372.708,United States
4400b7,EJU45GH ,Austria,-8.5475,39.2551,6118.86,49.2,680.184,Austria
abb2e7,VAR853  ,United States,-113.0019,33.2866,1295.4,129.69,226.22400000000002,United States
471f5c,WMT7TK  ,Hungary,21.0911,46.2478,3909.06,137.0,600.1560000000001,Hungary
ac82f8,AAL1796 ,United States,-101.2323,34.3232,8839.2,116.87,942.552,United States
471f5d,WZZ650W ,Hungary,17.7749,50.7052,7703.82,286.86,638.6039999999999,Hungary
408064,WUK1717 ,United Kingdom,13.3183,48.0364,9745.98,313.82,823.8960000000001,United Kingdom
4400dc,EJU48HQ ,Austria,1.0572,44.3291,11277.6,232.5,742.3199999999999,Austria
3c674d,DLH09X  ,Germany,5.065,42.6158,10355.58,42.24,925.6320000000001,Germany
a3ffaf,DZR357  ,United States,-77.2229,44.3607,11277.6,51.49,892.296,United States
e48014,TAM3543 ,Brazil,-48.3087,-21.8177,11582.4,160.88,933.0120000000001,Brazil
ae5b68,RAIDR07 ,United States,-106.7378,31.8178,6096.0,270.21,496.33200000000005,United States
40804d,WUK30FL ,United Kingdom,24.2897,41.7662,10652.76,137.91,826.092,United Kingdom
3c5431,BCS5707 ,Germany,25.2954,45.1778,10035.54,301.24,792.792,Germany
40804e,WUK774  ,United Kingdom,25.3942,46.9543,9014.46,298.11,739.044,United Kingdom
471f58,WMT4TD  ,Hungary,13.664,48.9086,10980.42,283.83,736.2,Hungary
ad3b7b,N9515X  ,United States,-77.8895,38.9464,609.6,3.32,287.53200000000004,United States
471f55,WMT969  ,Hungary,21.2233,46.4912,9753.6,264.99,721.332,Hungary
a99a39,ERU18   ,United States,-112.1732,34.5038,2194.56,316.87,200.484,United States
c07c7b,ACA1358 ,Canada,-93.1954,34.3893,10668.0,41.79,911.592,Canada
a0f60d,N161GT  ,United States,-84.3745,34.2552,541.02,225.0,178.092,United States
408052,EZY46KG ,United Kingdom,2.6402,49.0309,457.2,265.03,256.536,United Kingdom
c07044,CGQNJ   ,Canada,-95.8604,52.2968,7307.58,204.58,454.14000000000004,Canada
a03cc2,FFL1514 ,United States,-96.2827,41.3679,1981.2,88.96,511.236,United States
471f54,WMT6063 ,Hungary,19.6598,49.7849,11277.6,136.18,823.8960000000001,Hungary
a7d79e,N604RM  ,United States,-82.1962,40.916,8458.2,339.11,737.424,United States
a7b13b,DAL1208 ,United States,-81.8849,28.4492,4716.78,268.48,696.6,United States
a189f2,DAL636  ,United States,-90.1394,47.023,9745.98,283.73,671.076,United States
34440b,VLG2700 ,Spain,-5.4889,41.6929,10058.4,228.89,771.804,Spain
3c542e,BCS211P ,Germany,-1.3778,41.9493,10988.04,39.28,880.488,Germany
a069fd,N126AA  ,United States,-82.3521,27.9022,1623.06,171.09,191.196,United States
a3a61b,TNO4276 ,United States,-85.8792,23.3979,12496.8,76.41,922.1760000000002,United States
344417,IBE06CL ,Spain,2.757,44.7009,9448.8,234.92,760.428,Spain
c07c92,WEN3675 ,Canada,-122.2906,52.9544,7315.2,286.14,526.356,Canada
a8e43a,N672MA  ,United States,-88.4302,41.5467,640.08,261.87,104.76,United States
40803c,EXS896  ,United Kingdom,6.0267,50.297,10972.8,302.96,803.4119999999999,United Kingdom
